Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToLinkedListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToLinkedListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Warmup,2,1380718929,256,5393433.32,14,7,0,480003
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToLinkedListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToLinkedListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Warmup,3,1423089698,256,5558944.13,14,7,0,480003
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToLinkedListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToLinkedListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Actual,1,1168201152,256,4563285.75,14,7,0,480003
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToLinkedListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToLinkedListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Actual,2,1042861013,256,4073675.83,14,7,0,480003
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToLinkedListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToLinkedListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Actual,3,1105905367,256,4319942.84,14,7,0,480003
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToLinkedListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToLinkedListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Result,1,1168198507,256,4563275.42,14,7,0,480003
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToLinkedListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToLinkedListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Result,2,1042858368,256,4073665.5,14,7,0,480003
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToLinkedListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToLinkedListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Result,3,1105902722,256,4319932.51,14,7,0,480003
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Jitting,1,324701,1,324701,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Jitting,1,21415737,1,21415737,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Jitting,2,315604,16,19725.25,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Jitting,2,3851934184,16,240745886.5,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Workload,Pilot,1,11955500507,16,747218781.69,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Warmup,1,902,16,56.38,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Warmup,2,2374,16,148.38,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Warmup,3,831,16,51.94,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Warmup,4,1283,16,80.19,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Warmup,5,1142,16,71.38,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,1,1212,16,75.75,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,2,1082,16,67.63,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,3,751,16,46.94,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,4,822,16,51.38,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,5,841,16,52.56,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,6,831,16,51.94,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,7,831,16,51.94,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,8,911,16,56.94,0,0,0,51
ListVsLinkedListVsLinkedListNodeBenchmark.AddChangesToListOneByOne,ArrayListAndLinkedListBenchmarks,ListVsLinkedListVsLinkedListNodeBenchmark,AddChangesToListOneByOne,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,1,Default,Default,Default,Default,Default,Default,Default,3,"ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)",AmountOfChanges=100&SizeOfAppendedArrays=100&ListSize=10000,1,Overhead,Actual,9,952,16,59.5,0,0,0,51
